txn_id,date,amount,currency,category,vendor,department,status,is_flagged,approved_by
T001207,2025-01-23,-44290.1,GBP,Marketing,Vendor_9,Customer Success,Pending,True,E0037
T001208,2024-06-16,12721.73,USD,Payroll,Vendor_24,Product,Flagged,False,E0050
T001209,2025-04-14,802.33,GBP,Vendor,Vendor_36,HR,Pending,False,E0035
T001210,2024-02-11,30959.41,GBP,Vendor,Vendor_61,Marketing,Flagged,True,E0018
T001211,2024-06-21,28320.21,EUR,Investment,Vendor_62,Operations,Flagged,False,E0017
T001212,2024-01-22,34166.74,GBP,SaaS,Vendor_54,Marketing,Flagged,True,E0050
T001213,2024-09-21,47015.82,EUR,Investment,Vendor_3,Product,Flagged,True,E0012
T001214,2024-01-11,32823.3,GBP,Payroll,Vendor_46,Product,Cleared,True,E0006
T001215,2024-10-18,40344.24,EUR,Travel,Vendor_42,Product,Pending,True,E0044
T001216,2024-03-16,15759.58,GBP,SaaS,Vendor_43,HR,Flagged,False,E0049
T001217,2024-07-10,37324.34,EUR,Investment,Vendor_4,Design,Pending,True,E0028
T001218,2025-02-22,9979.22,USD,Payroll,Vendor_14,HR,Flagged,False,E0042
T001219,2024-10-14,-38878.04,USD,Tax,Vendor_20,Operations,Flagged,True,E0012
T001220,2024-05-30,12067.79,GBP,Marketing,Vendor_62,Engineering,Cleared,False,E0009
T001221,2025-05-13,41120.35,USD,Payroll,Vendor_51,Product,Cleared,True,E0020
T001222,2024-12-21,-23068.49,EUR,Payroll,Vendor_80,HR,Pending,False,E0045
T001223,2024-09-05,39753.97,EUR,Investment,Vendor_62,Product,Pending,True,E0030
T001224,2024-07-16,-25718.4,USD,Investment,Vendor_28,HR,Pending,False,E0009
T001225,2024-12-08,3659.74,USD,Vendor,Vendor_8,Engineering,Flagged,False,E0045
T001226,2025-02-28,-8243.08,EUR,Refund,Vendor_40,Sales,Flagged,False,E0001
T001227,2025-02-23,-23584.34,USD,Payroll,Vendor_20,Marketing,Cleared,False,E0001
T001228,2024-06-10,28098.55,GBP,Refund,Vendor_45,Product,Cleared,False,E0014
T001229,2025-02-01,32613.09,GBP,SaaS,Vendor_65,Product,Pending,True,E0023
T001230,2025-05-05,-5067.56,GBP,Office,Vendor_45,Marketing,Pending,False,E0033
T001231,2024-07-30,5744.88,EUR,Investment,Vendor_47,Engineering,Flagged,False,E0028
T001232,2025-01-25,-11548.48,GBP,Refund,Vendor_68,Marketing,Flagged,False,E0026
T001233,2024-06-07,37479.24,GBP,Refund,Vendor_15,Finance,Cleared,True,E0004
T001234,2024-01-28,-32424.78,EUR,Marketing,Vendor_52,Operations,Pending,True,E0016
T001235,2024-05-02,-21428.58,GBP,Investment,Vendor_45,Marketing,Flagged,False,E0017
T001236,2024-11-21,12667.72,GBP,Marketing,Vendor_37,Product,Cleared,False,E0019
T001237,2025-02-22,-38173.48,GBP,Marketing,Vendor_48,Engineering,Pending,True,E0043
T001238,2025-01-16,-11436.31,USD,Refund,Vendor_6,Customer Success,Flagged,False,E0022
T001239,2024-11-28,-39409.57,USD,Investment,Vendor_14,Legal,Pending,True,E0042
T001240,2024-03-02,-30217.65,GBP,Refund,Vendor_47,Legal,Pending,True,E0021
T001241,2024-10-15,-22059.11,USD,Investment,Vendor_14,Finance,Cleared,False,E0042
T001242,2024-03-18,-21118.9,GBP,Refund,Vendor_60,Sales,Cleared,False,E0034
T001243,2024-01-03,36075.37,GBP,Tax,Vendor_57,Product,Pending,True,E0013
T001244,2024-07-13,-44839.8,EUR,Investment,Vendor_80,Engineering,Flagged,True,E0034
T001245,2024-06-18,10361.48,EUR,Vendor,Vendor_34,Finance,Flagged,False,E0027
T001246,2024-10-20,26965.46,EUR,Marketing,Vendor_78,Finance,Flagged,False,E0020
T001247,2025-02-01,-2003.77,GBP,Investment,Vendor_69,Legal,Cleared,False,E0046
T001248,2024-09-15,-8208.81,EUR,Vendor,Vendor_68,Product,Pending,False,E0025
T001249,2024-06-06,46758.15,EUR,Investment,Vendor_8,Design,Pending,True,E0013
T001250,2024-02-11,28941.52,EUR,Office,Vendor_21,Sales,Flagged,False,E0029
T001251,2025-03-04,6438.51,USD,Payroll,Vendor_42,Finance,Flagged,False,E0005
T001252,2024-03-09,49282.82,USD,Office,Vendor_41,Product,Pending,True,E0004
T001253,2024-03-12,40668.15,GBP,Marketing,Vendor_44,Legal,Pending,True,E0035
T001254,2025-01-25,46852.63,EUR,Tax,Vendor_74,HR,Pending,True,E0037
T001255,2025-03-21,33997.48,GBP,SaaS,Vendor_54,Design,Cleared,True,E0015
T001256,2024-01-18,-400.23,USD,Refund,Vendor_27,Sales,Flagged,False,E0045
T001257,2024-12-19,-25823.06,GBP,Marketing,Vendor_14,Marketing,Flagged,False,E0016
T001258,2025-01-26,24356.92,EUR,Office,Vendor_75,Marketing,Cleared,False,E0012
T001259,2025-02-19,-13021.96,GBP,Payroll,Vendor_24,Operations,Pending,False,E0021
T001260,2025-03-04,-5.78,USD,Tax,Vendor_23,Product,Pending,False,E0050
T001261,2024-04-16,-16705.73,EUR,SaaS,Vendor_66,Customer Success,Cleared,False,E0009
T001262,2024-09-10,20083.41,USD,Travel,Vendor_13,Product,Pending,False,E0041
T001263,2025-04-07,45682.31,USD,Investment,Vendor_10,Engineering,Pending,True,E0001
T001264,2025-02-03,13132.2,EUR,Tax,Vendor_30,Operations,Pending,False,E0014
T001265,2024-04-16,-22016.5,EUR,Payroll,Vendor_24,Customer Success,Cleared,False,E0016
T001266,2025-01-05,-13335.97,EUR,Vendor,Vendor_52,Marketing,Flagged,False,E0036
T001267,2024-12-05,44260.66,USD,SaaS,Vendor_43,Marketing,Cleared,True,E0024
T001268,2025-01-04,22205.72,USD,Marketing,Vendor_30,HR,Cleared,False,E0031
T001269,2024-03-07,14962.08,GBP,Tax,Vendor_65,HR,Cleared,False,E0017
T001270,2025-01-08,24444.12,GBP,Marketing,Vendor_69,HR,Cleared,False,E0025
T001271,2024-01-27,13350.06,USD,Travel,Vendor_43,Operations,Flagged,False,E0031
T001272,2024-03-19,37724.62,EUR,Payroll,Vendor_41,HR,Cleared,True,E0003
T001273,2025-01-26,-9439.37,USD,Vendor,Vendor_29,Legal,Cleared,False,E0001
T001274,2024-05-16,-13442.91,GBP,SaaS,Vendor_61,HR,Flagged,False,E0011
T001275,2024-04-10,-23204.22,GBP,Refund,Vendor_5,HR,Pending,False,E0036
T001276,2025-02-10,40257.78,GBP,Travel,Vendor_29,HR,Pending,True,E0023
T001277,2024-07-24,-26013.87,EUR,Investment,Vendor_9,Design,Cleared,False,E0036
T001278,2024-05-13,38295.99,GBP,Refund,Vendor_39,Design,Pending,True,E0038
T001279,2024-10-13,-45765.69,EUR,Office,Vendor_63,Finance,Cleared,True,E0034
T001280,2024-01-02,-3915.06,GBP,SaaS,Vendor_52,Customer Success,Cleared,False,E0037
T001281,2024-12-10,-21105.96,EUR,Marketing,Vendor_59,HR,Cleared,False,E0007
T001282,2024-08-20,30730.49,USD,Office,Vendor_53,Customer Success,Pending,True,E0021
T001283,2024-09-21,9525.32,GBP,Payroll,Vendor_51,HR,Flagged,False,E0026
T001284,2025-03-20,9074.99,GBP,SaaS,Vendor_21,Finance,Cleared,False,E0019
T001285,2024-04-03,-45786.91,USD,Payroll,Vendor_8,Customer Success,Cleared,True,E0045
T001286,2024-02-02,7415.38,USD,Tax,Vendor_73,Product,Cleared,False,E0048
T001287,2025-03-10,-25375.09,USD,Office,Vendor_76,Sales,Flagged,False,E0006
T001288,2025-03-08,-19877.81,GBP,SaaS,Vendor_7,Marketing,Flagged,False,E0026
T001289,2024-02-25,-36642.36,USD,Travel,Vendor_21,Design,Pending,True,E0044
T001290,2025-03-14,41618.01,USD,Marketing,Vendor_1,Marketing,Flagged,True,E0019
T001291,2025-04-21,-17011.47,USD,SaaS,Vendor_34,Legal,Cleared,False,E0011
T001292,2024-05-27,-26014.2,USD,Travel,Vendor_17,Engineering,Cleared,False,E0002
T001293,2024-02-19,-30931.86,EUR,Investment,Vendor_78,Marketing,Flagged,True,E0043
T001294,2024-12-10,-33888.42,GBP,Travel,Vendor_43,Engineering,Flagged,True,E0038
T001295,2025-03-04,-1169.25,USD,Travel,Vendor_43,Finance,Cleared,False,E0039
T001296,2024-06-14,47317.74,USD,Refund,Vendor_53,Marketing,Flagged,True,E0018
T001297,2025-04-02,23651.45,GBP,Marketing,Vendor_53,Product,Pending,False,E0019
T001298,2024-01-29,39961.23,GBP,Refund,Vendor_59,Legal,Pending,True,E0014
T001299,2024-07-11,-43088.52,EUR,Payroll,Vendor_71,Finance,Cleared,True,E0042
T001300,2024-08-26,-46025.67,USD,Tax,Vendor_32,Finance,Pending,True,E0004
T001301,2024-03-06,-1484.56,USD,Vendor,Vendor_43,Customer Success,Pending,False,E0047
T001302,2024-03-24,-7860.32,EUR,Travel,Vendor_55,Marketing,Flagged,False,E0010
T001303,2024-05-29,-17874.88,GBP,Investment,Vendor_74,Product,Flagged,False,E0029
T001304,2025-03-18,-4511.69,GBP,SaaS,Vendor_39,Finance,Flagged,False,E0010
T001305,2024-02-02,-22063.68,USD,SaaS,Vendor_22,Marketing,Cleared,False,E0034
T001306,2025-03-13,-27691.26,GBP,Vendor,Vendor_26,Design,Pending,False,E0012
T001307,2025-01-04,-33666.08,EUR,Payroll,Vendor_50,Marketing,Pending,True,E0044
T001308,2024-01-15,27141.09,GBP,Marketing,Vendor_6,Sales,Pending,False,E0020
T001309,2024-02-08,-32823.0,EUR,SaaS,Vendor_24,Legal,Cleared,True,E0017
T001310,2025-02-19,-13031.9,EUR,Payroll,Vendor_67,Legal,Cleared,False,E0037
T001311,2024-12-27,-27330.56,GBP,Office,Vendor_5,Operations,Pending,False,E0011
T001312,2024-12-21,46542.2,GBP,Travel,Vendor_26,Product,Pending,True,E0008
T001313,2024-06-29,42314.48,EUR,Investment,Vendor_30,Finance,Flagged,True,E0034
T001314,2024-08-16,846.44,GBP,Office,Vendor_80,Sales,Flagged,False,E0040
T001315,2024-01-12,-15965.46,USD,Marketing,Vendor_44,Design,Pending,False,E0024
T001316,2024-10-19,-15443.42,GBP,SaaS,Vendor_45,Product,Cleared,False,E0015
T001317,2024-04-03,24105.77,GBP,Travel,Vendor_2,Engineering,Pending,False,E0001
T001318,2024-10-13,-7862.92,USD,Investment,Vendor_56,Legal,Pending,False,E0033
T001319,2025-02-26,-20202.3,GBP,Refund,Vendor_37,Product,Flagged,False,E0041
T001320,2025-01-20,-14991.85,GBP,Vendor,Vendor_35,Design,Cleared,False,E0048
T001321,2024-07-06,45413.96,EUR,Office,Vendor_6,Design,Flagged,True,E0050
T001322,2024-07-14,7137.62,GBP,SaaS,Vendor_59,Engineering,Flagged,False,E0012
T001323,2024-06-19,31876.16,GBP,Office,Vendor_34,Sales,Cleared,True,E0048
T001324,2024-12-07,-43790.0,EUR,Office,Vendor_53,Marketing,Flagged,True,E0020
T001325,2025-05-15,-42829.32,EUR,Tax,Vendor_58,Customer Success,Flagged,True,E0033
T001326,2024-01-14,28595.17,GBP,Marketing,Vendor_7,HR,Flagged,False,E0026
T001327,2024-06-03,-1612.72,USD,Travel,Vendor_55,Operations,Cleared,False,E0019
T001328,2025-03-07,26567.61,USD,SaaS,Vendor_4,Customer Success,Pending,False,E0018
T001329,2025-03-11,22646.9,USD,SaaS,Vendor_53,Sales,Pending,False,E0015
T001330,2024-06-01,36847.66,GBP,Travel,Vendor_62,Sales,Pending,True,E0010
T001331,2025-03-31,34187.99,EUR,Travel,Vendor_16,Engineering,Flagged,True,E0005
T001332,2024-06-20,17582.22,EUR,Investment,Vendor_32,Engineering,Flagged,False,E0048
T001333,2024-07-05,-25922.98,USD,SaaS,Vendor_21,HR,Cleared,False,E0048
T001334,2025-03-16,27133.3,EUR,Refund,Vendor_37,Product,Flagged,False,E0030
T001335,2024-02-01,-6513.42,GBP,Tax,Vendor_38,Operations,Cleared,False,E0033
T001336,2024-07-30,12725.53,USD,Payroll,Vendor_60,Engineering,Pending,False,E0034
T001337,2024-02-10,23454.1,GBP,Vendor,Vendor_5,Sales,Cleared,False,E0019
T001338,2025-03-05,46993.05,GBP,Payroll,Vendor_48,Customer Success,Flagged,True,E0041
T001339,2024-06-01,44244.47,USD,Vendor,Vendor_66,Product,Pending,True,E0046
T001340,2024-10-27,15291.17,USD,Marketing,Vendor_33,Legal,Cleared,False,E0004
T001341,2024-12-02,46894.5,GBP,Payroll,Vendor_57,Marketing,Flagged,True,E0013
T001342,2024-12-18,-42861.36,EUR,SaaS,Vendor_4,Operations,Flagged,True,E0039
T001343,2024-04-16,-48372.37,EUR,Marketing,Vendor_8,Operations,Cleared,True,E0009
T001344,2024-02-07,-44100.37,USD,Marketing,Vendor_27,Sales,Cleared,True,E0023
T001345,2024-07-08,28584.61,USD,Vendor,Vendor_47,Design,Flagged,False,E0030
T001346,2024-10-08,-18350.26,EUR,Tax,Vendor_2,Customer Success,Pending,False,E0023
T001347,2024-11-27,-38423.76,USD,Marketing,Vendor_67,Finance,Pending,True,E0005
T001348,2024-06-19,-9686.23,GBP,Office,Vendor_16,Operations,Flagged,False,E0009
T001349,2025-04-21,-4217.25,USD,SaaS,Vendor_9,HR,Cleared,False,E0035
T001350,2024-07-17,-38514.17,EUR,Vendor,Vendor_16,Sales,Flagged,True,E0028
T001351,2024-03-30,36501.99,EUR,Vendor,Vendor_33,Finance,Pending,True,E0040
T001352,2024-04-08,-23675.53,USD,Tax,Vendor_14,Customer Success,Pending,False,E0001
T001353,2024-11-19,-24524.49,GBP,Refund,Vendor_24,HR,Pending,False,E0014
T001354,2024-03-03,34935.84,USD,Refund,Vendor_26,Product,Cleared,True,E0012
T001355,2024-03-15,-49310.37,USD,Office,Vendor_5,Design,Flagged,True,E0020
T001356,2024-06-13,31368.44,GBP,SaaS,Vendor_39,Engineering,Flagged,True,E0034
T001357,2024-08-11,21921.05,USD,Tax,Vendor_76,Marketing,Pending,False,E0050
T001358,2025-04-28,-26976.4,USD,Tax,Vendor_5,Sales,Flagged,False,E0001
T001359,2025-04-17,43067.82,GBP,Travel,Vendor_10,Legal,Cleared,True,E0050
T001360,2024-12-27,33733.13,USD,Payroll,Vendor_77,Legal,Flagged,True,E0033
T001361,2024-02-28,-33525.91,GBP,Refund,Vendor_15,Legal,Cleared,True,E0043
T001362,2024-12-24,34530.57,GBP,SaaS,Vendor_67,Design,Pending,True,E0020
T001363,2025-01-10,-42312.6,GBP,Marketing,Vendor_80,Marketing,Pending,True,E0017
T001364,2024-11-21,-30828.19,GBP,Office,Vendor_6,Marketing,Pending,True,E0028
T001365,2024-05-13,14477.53,EUR,Travel,Vendor_69,Customer Success,Flagged,False,E0039
T001366,2025-03-13,-10628.57,EUR,Marketing,Vendor_71,Sales,Cleared,False,E0003
T001367,2024-06-20,-42992.99,USD,SaaS,Vendor_60,Marketing,Pending,True,E0013
T001368,2024-01-10,23592.77,EUR,Refund,Vendor_64,Legal,Flagged,False,E0015
T001369,2024-12-05,-11458.62,EUR,Investment,Vendor_9,Engineering,Pending,False,E0001
T001370,2024-09-18,19116.58,USD,Marketing,Vendor_7,Design,Flagged,False,E0015
T001371,2024-11-20,-14148.95,GBP,Travel,Vendor_25,Sales,Pending,False,E0030
T001372,2024-10-22,-32158.52,GBP,SaaS,Vendor_32,Customer Success,Pending,True,E0006
T001373,2025-02-28,21047.73,GBP,SaaS,Vendor_3,Sales,Pending,False,E0010
T001374,2024-10-28,31154.35,EUR,Vendor,Vendor_18,Customer Success,Flagged,True,E0026
T001375,2024-01-30,38161.39,GBP,Tax,Vendor_76,Customer Success,Cleared,True,E0006
T001376,2025-03-11,46426.68,GBP,Marketing,Vendor_1,Finance,Flagged,True,E0002
T001377,2025-01-15,6798.63,GBP,Refund,Vendor_51,Product,Cleared,False,E0049
T001378,2024-07-29,-47936.16,GBP,Tax,Vendor_30,Finance,Cleared,True,E0038
T001379,2024-10-31,14817.11,EUR,Payroll,Vendor_51,Customer Success,Flagged,False,E0026
T001380,2024-11-25,49737.27,EUR,Payroll,Vendor_44,HR,Cleared,True,E0034
T001381,2024-11-26,-47349.09,USD,Office,Vendor_7,Legal,Cleared,True,E0036
T001382,2024-04-21,-45694.89,GBP,SaaS,Vendor_47,Engineering,Flagged,True,E0046
T001383,2024-10-29,26163.32,USD,Office,Vendor_48,Customer Success,Pending,False,E0020
T001384,2025-02-13,-42216.78,GBP,Marketing,Vendor_9,Marketing,Pending,True,E0014
T001385,2024-08-01,-43416.76,USD,Office,Vendor_2,Marketing,Flagged,True,E0041
T001386,2025-01-19,45252.79,GBP,Payroll,Vendor_57,Customer Success,Cleared,True,E0038
T001387,2024-03-01,26232.21,GBP,Vendor,Vendor_40,Legal,Flagged,False,E0014
T001388,2024-07-30,-668.42,EUR,Payroll,Vendor_31,Marketing,Cleared,False,E0029
T001389,2024-08-14,-22091.68,GBP,Vendor,Vendor_16,Product,Pending,False,E0029
T001390,2024-06-19,-12865.03,GBP,Payroll,Vendor_36,Finance,Pending,False,E0022
T001391,2024-11-24,37079.85,GBP,Vendor,Vendor_43,Product,Pending,True,E0042
T001392,2025-04-26,16482.07,USD,SaaS,Vendor_80,HR,Cleared,False,E0046
T001393,2024-10-02,-25221.03,GBP,Tax,Vendor_5,Finance,Flagged,False,E0004
T001394,2024-04-19,-7549.95,EUR,Investment,Vendor_55,Product,Pending,False,E0026
T001395,2024-08-29,45151.65,USD,Office,Vendor_10,HR,Cleared,True,E0017
T001396,2024-12-04,19872.16,EUR,Marketing,Vendor_26,Legal,Cleared,False,E0032
T001397,2024-01-01,1812.04,USD,Payroll,Vendor_59,Design,Cleared,False,E0049
T001398,2025-02-27,21520.68,USD,Refund,Vendor_70,Sales,Cleared,False,E0008
T001399,2024-01-02,-25092.2,USD,Payroll,Vendor_65,Marketing,Cleared,False,E0017
T001400,2025-04-09,-40316.3,EUR,Payroll,Vendor_77,Legal,Cleared,True,E0037
T001401,2024-08-25,-15250.37,GBP,Investment,Vendor_69,HR,Cleared,False,E0026
T001402,2024-07-23,-41563.24,USD,Refund,Vendor_51,Operations,Pending,True,E0018
T001403,2025-04-03,9922.35,EUR,Travel,Vendor_76,Operations,Flagged,False,E0043
T001404,2024-12-27,39190.62,EUR,Vendor,Vendor_56,Marketing,Cleared,True,E0045
T001405,2024-03-27,48519.07,GBP,Refund,Vendor_17,Customer Success,Cleared,True,E0002
T001406,2024-06-23,-23143.26,GBP,Payroll,Vendor_22,Customer Success,Cleared,False,E0048
T001407,2025-03-10,-31992.0,GBP,Marketing,Vendor_53,HR,Flagged,True,E0022
T001408,2024-10-26,-35788.53,USD,Investment,Vendor_76,HR,Pending,True,E0035
T001409,2024-09-16,30830.15,EUR,Travel,Vendor_25,Legal,Pending,True,E0018
T001410,2024-06-29,-30980.7,GBP,Vendor,Vendor_69,Engineering,Cleared,True,E0015
T001411,2024-10-04,-20596.4,EUR,Tax,Vendor_11,Operations,Pending,False,E0017
T001412,2024-04-24,23191.79,USD,Refund,Vendor_30,Customer Success,Flagged,False,E0042
T001413,2024-01-19,12048.05,USD,Investment,Vendor_43,Product,Pending,False,E0015
T001414,2025-02-02,23815.94,GBP,Marketing,Vendor_57,Customer Success,Cleared,False,E0007
T001415,2024-09-27,21532.65,GBP,Marketing,Vendor_24,Legal,Cleared,False,E0001
T001416,2024-03-22,-21448.91,GBP,SaaS,Vendor_63,Design,Pending,False,E0011
T001417,2025-03-09,-29733.75,EUR,Vendor,Vendor_41,Sales,Cleared,False,E0008
T001418,2025-01-21,31425.57,EUR,Tax,Vendor_1,Design,Flagged,True,E0027
T001419,2024-01-23,-41137.55,EUR,Tax,Vendor_41,Design,Flagged,True,E0029
T001420,2024-09-14,17767.36,GBP,Marketing,Vendor_17,HR,Pending,False,E0024
T001421,2024-10-09,-36920.42,GBP,Travel,Vendor_72,HR,Pending,True,E0045
T001422,2024-11-22,41655.11,GBP,Marketing,Vendor_38,HR,Cleared,True,E0045
T001423,2024-04-29,38127.24,GBP,Tax,Vendor_25,Design,Cleared,True,E0048
T001424,2024-05-09,-12298.93,EUR,Payroll,Vendor_67,Sales,Pending,False,E0019
T001425,2024-11-06,3105.77,USD,SaaS,Vendor_78,Customer Success,Pending,False,E0015
T001426,2024-04-03,18733.16,GBP,Travel,Vendor_10,HR,Flagged,False,E0013
T001427,2024-01-12,-2062.82,EUR,Vendor,Vendor_80,Engineering,Pending,False,E0046
T001428,2024-09-26,19602.32,GBP,Tax,Vendor_3,Sales,Pending,False,E0004
T001429,2024-09-20,21078.69,GBP,Travel,Vendor_31,Operations,Pending,False,E0005
T001430,2024-04-01,10617.9,USD,Marketing,Vendor_45,Operations,Cleared,False,E0033
T001431,2024-04-16,-30069.83,EUR,Investment,Vendor_67,Sales,Pending,True,E0042
T001432,2024-09-08,25276.3,GBP,Marketing,Vendor_19,HR,Cleared,False,E0030
T001433,2025-02-15,41487.9,USD,Investment,Vendor_18,Engineering,Cleared,True,E0039
T001434,2024-07-01,32607.09,USD,Payroll,Vendor_57,Design,Pending,True,E0029
T001435,2024-08-16,36716.35,EUR,Payroll,Vendor_5,HR,Cleared,True,E0048
T001436,2024-06-12,-1583.8,GBP,Tax,Vendor_8,Finance,Pending,False,E0029
T001437,2024-04-16,-28272.31,EUR,Vendor,Vendor_35,Marketing,Pending,False,E0031
T001438,2024-05-23,-41546.5,EUR,Vendor,Vendor_56,Finance,Cleared,True,E0040
T001439,2024-06-10,-6326.39,GBP,Vendor,Vendor_36,Design,Flagged,False,E0011
T001440,2025-05-06,19945.18,GBP,Travel,Vendor_54,Operations,Flagged,False,E0022
T001441,2024-02-08,-5638.51,USD,Refund,Vendor_47,Product,Pending,False,E0013
T001442,2024-01-31,26247.27,USD,Marketing,Vendor_51,Engineering,Cleared,False,E0032
T001443,2024-12-08,-24508.38,USD,Tax,Vendor_40,Engineering,Flagged,False,E0004
T001444,2024-02-01,32520.69,GBP,SaaS,Vendor_42,Customer Success,Flagged,True,E0033
T001445,2025-02-08,-29774.38,GBP,Office,Vendor_77,Customer Success,Cleared,False,E0029
T001446,2024-09-23,-25059.38,GBP,Refund,Vendor_62,Product,Pending,False,E0022
T001447,2024-05-13,-49985.24,USD,Marketing,Vendor_61,Sales,Pending,True,E0023
T001448,2024-02-28,38594.81,EUR,Marketing,Vendor_1,Marketing,Flagged,True,E0042
T001449,2025-02-04,-33662.22,EUR,Tax,Vendor_44,Marketing,Flagged,True,E0015
T001450,2025-04-12,16762.76,EUR,Office,Vendor_50,Marketing,Pending,False,E0024
T001451,2025-01-24,-24817.72,GBP,Marketing,Vendor_2,Finance,Pending,False,E0038
T001452,2024-11-20,46864.74,GBP,Travel,Vendor_78,Product,Pending,True,E0040
T001453,2024-07-02,-17076.49,EUR,Marketing,Vendor_22,Marketing,Flagged,False,E0004
T001454,2025-03-14,7838.16,EUR,Payroll,Vendor_43,Operations,Pending,False,E0032
T001455,2025-03-19,-10228.04,GBP,Travel,Vendor_79,Engineering,Cleared,False,E0036
T001456,2025-01-08,15505.82,EUR,SaaS,Vendor_58,Engineering,Pending,False,E0016
T001457,2024-09-18,4017.37,GBP,SaaS,Vendor_67,Product,Cleared,False,E0023
T001458,2025-01-28,18961.2,USD,Marketing,Vendor_35,Finance,Cleared,False,E0009
T001459,2025-02-25,8300.28,GBP,Refund,Vendor_31,Design,Pending,False,E0020
T001460,2024-05-18,37284.96,USD,Marketing,Vendor_8,Marketing,Flagged,True,E0050
T001461,2024-05-12,32013.04,GBP,Payroll,Vendor_39,Customer Success,Flagged,True,E0034
T001462,2024-07-16,20260.74,GBP,Investment,Vendor_80,Engineering,Flagged,False,E0046
T001463,2024-08-19,-9943.14,EUR,SaaS,Vendor_63,Marketing,Pending,False,E0029
T001464,2025-02-16,-3465.01,USD,Office,Vendor_58,Design,Pending,False,E0013
T001465,2024-09-02,28204.86,GBP,Vendor,Vendor_44,Customer Success,Cleared,False,E0026
T001466,2024-03-21,-43502.23,EUR,Travel,Vendor_49,Product,Cleared,True,E0016
T001467,2025-01-14,2754.06,EUR,Travel,Vendor_9,Operations,Cleared,False,E0045
T001468,2024-11-23,48135.85,USD,Vendor,Vendor_51,Customer Success,Pending,True,E0050
T001469,2025-01-02,-37971.2,USD,Marketing,Vendor_51,Legal,Flagged,True,E0035
T001470,2024-09-24,22298.01,GBP,Tax,Vendor_62,Customer Success,Cleared,False,E0048
T001471,2024-02-08,220.84,USD,Marketing,Vendor_60,Legal,Flagged,False,E0041
T001472,2024-04-02,-37404.13,EUR,Tax,Vendor_71,Customer Success,Pending,True,E0003
T001473,2024-12-17,-4415.44,EUR,Refund,Vendor_12,Operations,Flagged,False,E0043
T001474,2024-10-19,-14069.27,GBP,SaaS,Vendor_43,Product,Flagged,False,E0024
T001475,2024-12-20,-32746.62,EUR,SaaS,Vendor_77,Design,Cleared,True,E0002
T001476,2025-02-05,12022.9,EUR,Vendor,Vendor_29,Product,Cleared,False,E0017
T001477,2024-06-23,-23061.39,EUR,Refund,Vendor_13,Sales,Pending,False,E0021
T001478,2024-09-22,49187.26,USD,Vendor,Vendor_72,Sales,Flagged,True,E0022
T001479,2024-02-13,-5538.44,GBP,Payroll,Vendor_58,Engineering,Pending,False,E0030
T001480,2024-08-29,15315.91,GBP,Travel,Vendor_15,Finance,Cleared,False,E0026
T001481,2025-04-06,36360.55,EUR,Travel,Vendor_71,Finance,Cleared,True,E0026
T001482,2025-03-31,-20401.28,EUR,Office,Vendor_2,Finance,Pending,False,E0016
T001483,2024-05-04,19436.51,GBP,SaaS,Vendor_12,Engineering,Cleared,False,E0011
T001484,2024-06-21,44794.33,GBP,Tax,Vendor_58,HR,Flagged,True,E0005
T001485,2024-05-29,7932.38,GBP,Office,Vendor_74,Product,Pending,False,E0003
T001486,2024-04-29,-40470.73,EUR,Payroll,Vendor_47,Customer Success,Flagged,True,E0043
T001487,2025-01-06,-37405.36,GBP,Travel,Vendor_24,Engineering,Cleared,True,E0018
T001488,2025-02-14,42277.14,EUR,Marketing,Vendor_48,Customer Success,Cleared,True,E0026
T001489,2025-03-23,-2917.1,GBP,Investment,Vendor_30,Customer Success,Flagged,False,E0028
T001490,2024-04-30,-8064.33,EUR,Marketing,Vendor_40,Legal,Flagged,False,E0008
T001491,2024-01-16,16169.73,USD,SaaS,Vendor_53,Product,Cleared,False,E0037
T001492,2024-03-12,13375.92,EUR,Payroll,Vendor_36,Marketing,Flagged,False,E0019
T001493,2024-03-16,11599.03,USD,Vendor,Vendor_12,Legal,Cleared,False,E0018
T001494,2024-08-16,-23735.57,USD,Office,Vendor_7,Customer Success,Flagged,False,E0043
T001495,2024-09-04,4149.51,USD,Payroll,Vendor_74,Legal,Flagged,False,E0014
T001496,2024-09-14,-1986.91,USD,Vendor,Vendor_18,Engineering,Cleared,False,E0033
T001497,2024-03-18,22329.55,GBP,Investment,Vendor_25,Legal,Flagged,False,E0003
T001498,2024-02-23,-13091.91,USD,Office,Vendor_80,HR,Pending,False,E0032
T001499,2024-08-06,-42137.45,GBP,Payroll,Vendor_50,Design,Cleared,True,E0016
T001500,2024-01-20,-18964.16,USD,Payroll,Vendor_42,Operations,Pending,False,E0034
T001501,2024-01-09,-42075.54,GBP,Travel,Vendor_16,Operations,Cleared,True,E0016
T001502,2024-08-01,-49902.78,EUR,Refund,Vendor_34,Finance,Cleared,True,E0007
T001503,2025-01-11,38236.08,USD,Office,Vendor_35,Legal,Pending,True,E0040
T001504,2024-11-19,23914.18,GBP,SaaS,Vendor_74,Sales,Flagged,False,E0031
T001505,2024-10-31,23540.68,USD,Tax,Vendor_80,Engineering,Flagged,False,E0005
T001506,2024-04-30,-12072.45,USD,Refund,Vendor_54,HR,Flagged,False,E0037
T001507,2024-03-06,-48193.12,EUR,Marketing,Vendor_70,Finance,Pending,True,E0002
